,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,RoofStyle,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtCond,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,SaleType,SaleCondition,SalePrice,TotalSF,TotalBath,LotFrontageRatio
430,SC160,RM,21.0,1680.0,Pave,Reg,Lvl,Inside,BrDale,Norm,Twnhs,2Story,6.0,Gable,HdBoard,BrkFace,232.0,TA,CBlock,TA,483.0,TA,Y,483.0,504.0,0.0,987.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,4.0,0.0,No,Detchd,Unf,264.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,COD,Abnorml,85400.0,1734.0,1.5,0.0125
431,SC50,RM,60.0,5586.0,Pave,IR1,Bnk,Inside,OldTown,Feedr,1Fam,1.5Fin,6.0,Gable,MetalSd,None,0.0,TA,BrkTil,TA,901.0,Gd,Y,1088.0,110.0,0.0,1198.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,0.0,No,No,No,0.0,No,N,0.0,98.0,0.0,0.0,0.0,0.0,ConLD,Abnorml,79900.0,2099.0,1.0,0.010741138560687433
432,SC160,RM,24.0,1920.0,Pave,Reg,Lvl,Inside,BrDale,Norm,TwnhsE,2Story,5.0,Gable,HdBoard,BrkFace,376.0,TA,CBlock,TA,765.0,Ex,Y,765.0,600.0,0.0,1365.0,1.0,0.0,1.0,1.0,2.0,1.0,TA,6.0,0.0,No,Detchd,Unf,440.0,TA,Y,240.0,36.0,0.0,0.0,0.0,0.0,WD,Normal,122500.0,2570.0,2.5,0.0125
433,SC60,RL,100.0,10839.0,Pave,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6.0,Gable,VinylSd,None,0.0,TA,PConc,TA,926.0,Ex,Y,926.0,678.0,0.0,1604.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,Fin,470.0,TA,Y,0.0,36.0,0.0,0.0,0.0,0.0,WD,Normal,181000.0,3000.0,2.5,0.009225943352707815
434,SC180,RM,21.0,1890.0,Pave,Reg,Lvl,Inside,MeadowV,Norm,Twnhs,SFoyer,4.0,Gable,CmentBd,None,0.0,Gd,CBlock,TA,630.0,Gd,Y,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,TA,3.0,0.0,No,No,No,0.0,No,Y,88.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,81000.0,1260.0,2.0,0.011111111111111112
435,SC60,RL,43.0,10667.0,Pave,IR2,Lvl,CulDSac,CollgCr,PosN,1Fam,2Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,799.0,Ex,Y,827.0,834.0,0.0,1661.0,1.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,1.0,TA,Attchd,RFn,550.0,TA,Y,158.0,61.0,0.0,0.0,0.0,0.0,ConLw,Normal,212000.0,3010.0,3.5,0.004031124027374144
436,SC50,RM,40.0,4400.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,6.0,Gable,Stucco,None,0.0,TA,BrkTil,TA,648.0,TA,Y,734.0,384.0,0.0,1118.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,0.0,No,Detchd,Unf,440.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,116000.0,2206.0,1.0,0.00909090909090909
437,SC45,RM,50.0,6000.0,Pave,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Unf,6.0,Gable,Wd Sdng,None,0.0,TA,PConc,TA,884.0,Gd,Y,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,0.0,No,Detchd,Unf,180.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,119000.0,1968.0,1.0,0.008333333333333333
438,SC30,RL,40.0,4280.0,Pave,Reg,Lvl,Inside,Crawfor,Norm,1Fam,1Story,5.0,Gable,Stucco,None,0.0,TA,PConc,TA,440.0,TA,N,694.0,0.0,0.0,694.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,4.0,1.0,Gd,Detchd,Unf,352.0,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,90350.0,1486.0,1.0,0.009345794392523364
439,SC50,RL,67.0,12354.0,Pave,Reg,Lvl,Corner,Edwards,Norm,1Fam,1.5Fin,6.0,Gable,Wd Sdng,None,0.0,TA,BrkTil,Fa,684.0,Gd,Y,684.0,512.0,0.0,1196.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,0.0,No,Detchd,Unf,528.0,TA,Y,0.0,46.0,0.0,0.0,0.0,0.0,ConLI,Normal,110000.0,2408.0,1.0,0.005423344665695321
440,SC20,RL,105.0,15431.0,Pave,Reg,Lvl,Inside,NridgHt,Norm,1Fam,1Story,10.0,Hip,VinylSd,Stone,200.0,TA,PConc,TA,2052.0,Ex,Y,2155.125,0.0,0.0,2402.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,10.0,2.0,Gd,Attchd,Fin,672.0,TA,Y,0.0,72.0,0.0,0.0,0.0,0.0,WD,Normal,340037.5,5126.0,3.0,0.006804484479294926
441,SC90,RL,92.0,12108.0,Pave,Reg,Lvl,Inside,Edwards,Norm,Duplex,1Story,4.0,Gable,VinylSd,BrkFace,270.0,TA,CBlock,TA,1440.0,TA,N,1440.0,0.0,0.0,1440.0,0.0,0.0,2.0,0.0,4.0,1.0,Fa,8.0,0.0,No,No,No,0.0,No,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,118000.0,2880.0,2.0,0.007598282127518996
442,SC50,RM,52.0,6240.0,Pave,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,5.0,Gable,MetalSd,None,0.0,TA,PConc,TA,1078.0,TA,Y,1128.0,445.0,0.0,1573.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,8.0,1.0,Gd,Detchd,Unf,360.0,TA,P,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,162900.0,3011.0,2.0,0.008333333333333333
443,SC120,RL,53.0,3922.0,Pave,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7.0,Gable,Wd Shng,BrkFace,72.0,TA,PConc,TA,1258.0,Ex,Y,1258.0,0.0,0.0,1258.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,1.0,Gd,Attchd,Fin,648.0,TA,Y,144.0,16.0,0.0,0.0,0.0,0.0,New,Partial,172500.0,3164.0,2.0,0.013513513513513514
444,SC60,RL,70.0,8750.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7.0,Gable,VinylSd,None,0.0,Gd,PConc,TA,915.0,Ex,Y,933.0,975.0,0.0,1908.0,1.0,0.0,2.0,1.0,4.0,1.0,Gd,8.0,1.0,TA,Attchd,Unf,493.0,TA,Y,144.0,133.0,0.0,0.0,0.0,0.0,WD,Normal,210000.0,3316.0,3.5,0.008
445,SC20,RL,73.0,9855.0,Pave,Reg,Lvl,Corner,Edwards,Norm,1Fam,1Story,6.0,Hip,Wd Sdng,None,0.0,TA,CBlock,TA,1436.0,Fa,Y,1689.0,0.0,0.0,1689.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,1.0,Gd,Attchd,Unf,480.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,COD,Normal,127500.0,3605.0,1.0,0.007407407407407408
446,SC20,RL,134.5,16492.0,Pave,IR1,Lvl,Corner,NAmes,PosA,1Fam,1Story,6.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1517.0,Ex,Y,1888.0,0.0,0.0,1888.0,0.0,0.0,2.0,1.0,2.0,1.0,Gd,6.0,1.0,Gd,Attchd,Fin,578.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,190000.0,3983.0,2.5,0.008155469318457434
447,SC60,RL,0.0,11214.0,Pave,IR1,Lvl,Corner,Gilbert,Norm,1Fam,2Story,7.0,Gable,VinylSd,None,0.0,TA,PConc,TA,930.0,Gd,Y,956.0,930.0,0.0,1886.0,0.0,0.0,2.0,1.0,4.0,1.0,Gd,10.0,1.0,TA,Attchd,Fin,431.0,TA,Y,89.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,199900.0,3247.0,2.5,0.0
448,SC50,RM,50.0,8600.0,Pave,Reg,Bnk,Inside,IDOTRR,Norm,1Fam,1.5Fin,6.0,Gable,MetalSd,None,0.0,TA,BrkTil,TA,780.0,TA,Y,780.0,596.0,0.0,1376.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,Gd,Detchd,Unf,198.0,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,119500.0,2354.0,2.0,0.005813953488372093
449,SC50,RM,50.0,6000.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,3.0,Gable,MetalSd,None,0.0,Gd,CBlock,TA,649.0,Ex,Y,679.0,504.0,0.0,1183.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,6.0,0.0,No,Detchd,Unf,308.0,TA,Y,0.0,170.0,0.0,0.0,0.0,0.0,WD,Normal,120000.0,2140.0,1.5,0.008333333333333333
450,SC30,RM,70.0,5684.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,1Story,6.0,Hip,Wd Sdng,None,0.0,TA,BrkTil,TA,813.0,Ex,Y,813.0,0.0,0.0,813.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,0.0,No,Detchd,Unf,270.0,Fa,N,0.0,113.0,0.0,0.0,0.0,0.0,WD,Normal,110000.0,1896.0,1.0,0.012315270935960592
451,SC20,RL,62.0,17673.5,Pave,IR1,Low,Inside,ClearCr,Norm,1Fam,1Story,7.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1533.0,TA,Y,1533.0,0.0,0.0,1533.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,5.0,2.0,TA,Attchd,Unf,576.0,TA,Y,200.0,54.0,0.0,0.0,0.0,0.0,WD,Normal,280000.0,3642.0,3.0,0.0035080770645316436
452,SC60,RL,0.0,9303.0,Pave,IR1,Lvl,Corner,Timber,Norm,1Fam,2Story,6.0,Hip,VinylSd,BrkFace,42.0,TA,PConc,TA,872.0,Ex,Y,888.0,868.0,0.0,1756.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,7.0,0.0,No,Attchd,Fin,422.0,TA,Y,144.0,122.0,0.0,0.0,0.0,0.0,WD,Normal,204000.0,3050.0,3.5,0.0
453,SC60,FV,75.0,9000.0,Pave,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8.0,Gable,VinylSd,None,0.0,TA,PConc,TA,768.0,Ex,Y,786.0,804.0,0.0,1590.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,6.0,0.0,No,Attchd,RFn,676.0,TA,Y,0.0,30.0,0.0,0.0,0.0,0.0,WD,Normal,210000.0,3034.0,2.5,0.008333333333333333
454,SC90,RL,63.0,9297.0,Pave,Reg,Lvl,Inside,Mitchel,Norm,Duplex,1Story,5.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1728.0,TA,Y,1728.0,0.0,0.0,1728.0,2.0,0.0,2.0,0.0,4.0,1.0,TA,8.0,0.0,No,Detchd,Unf,560.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Family,188000.0,4016.0,4.0,0.006776379477250726
455,SC20,RL,80.0,9600.0,Pave,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7.0,Hip,HdBoard,BrkFace,320.0,TA,CBlock,TA,1242.0,Fa,Y,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,1.0,TA,Attchd,Unf,528.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,175500.0,3012.0,1.5,0.008333333333333333
456,SC70,RM,34.0,4571.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,5.0,Gable,AsbShng,None,0.0,TA,BrkTil,TA,624.0,Fa,N,624.0,720.0,0.0,1344.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,0.0,No,Detchd,Unf,513.0,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,COD,Abnorml,98000.0,2481.0,1.0,0.007438197330999781
457,SC20,RL,0.0,17673.5,Pave,IR1,Low,CulDSac,ClearCr,Norm,1Fam,1Story,4.0,Flat,Plywood,None,0.0,TA,CBlock,TA,1364.0,Ex,Y,1663.0,0.0,0.0,1663.0,1.0,0.0,1.0,0.0,2.0,1.0,Gd,6.0,2.0,Gd,Attchd,Fin,529.0,TA,Y,224.0,137.0,0.0,0.0,0.0,0.0,WD,Normal,256000.0,3556.0,2.0,0.0
458,SC70,RM,0.0,5100.0,Pave,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,8.0,Hip,Wd Shng,None,0.0,Gd,PConc,TA,588.0,Fa,Y,833.0,833.0,0.0,1666.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,7.0,1.0,Gd,Detchd,Unf,228.0,TA,Y,192.0,63.0,0.0,0.0,0.0,0.0,WD,Normal,161000.0,2482.0,1.0,0.0
459,SC50,RL,0.0,7015.0,Pave,IR1,Bnk,Corner,BrkSide,Norm,1Fam,1.5Fin,5.0,Gable,MetalSd,BrkCmn,161.0,TA,CBlock,TA,709.0,TA,Y,979.0,224.0,0.0,1203.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,1.0,TA,Detchd,Unf,352.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,110000.0,2264.0,2.0,0.0
460,SC60,FV,75.0,8004.0,Pave,IR1,Lvl,Inside,Somerst,RRAn,1Fam,2Story,8.0,Gable,VinylSd,Stone,110.0,TA,PConc,TA,832.0,Ex,Y,832.0,1103.0,0.0,1935.0,1.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,0.0,No,BuiltIn,Fin,552.0,TA,Y,0.0,150.0,0.0,0.0,0.0,0.0,New,Partial,263435.0,3319.0,3.5,0.009370314842578711
461,SC70,RL,60.0,7200.0,Pave,Reg,Lvl,Inside,SWISU,Feedr,1Fam,2Story,7.0,Gable,Wd Sdng,None,0.0,Gd,PConc,Gd,560.0,Ex,Y,575.0,560.0,0.0,1135.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,0.0,No,Detchd,RFn,576.0,TA,Y,256.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,155000.0,2271.0,2.0,0.008333333333333333
462,SC20,RL,60.0,8281.0,Pave,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,864.0,Gd,Y,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,1.0,Po,Detchd,Unf,360.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,62383.0,2088.0,1.0,0.007245501750996256
463,SC70,RL,74.0,11988.0,Pave,IR1,HLS,Inside,Crawfor,Norm,1Fam,2Story,6.0,Hip,Stucco,None,0.0,TA,CBlock,TA,715.0,Fa,Y,849.0,811.0,0.0,1660.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,1.0,Gd,Detchd,Unf,240.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,188700.0,2615.0,1.5,0.006172839506172839
464,SC20,RL,60.0,8430.0,Pave,Reg,HLS,Inside,CollgCr,Norm,1Fam,1Story,5.0,Gable,HdBoard,BrkFace,136.0,TA,CBlock,TA,1040.0,TA,Y,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,5.0,0.0,No,No,No,0.0,No,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,124000.0,2080.0,2.0,0.0071174377224199285
465,SC120,RM,0.0,3072.0,Pave,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,7.0,Hip,VinylSd,BrkFace,18.0,TA,PConc,TA,1375.0,Ex,Y,1414.0,0.0,0.0,1414.0,0.0,0.0,2.0,0.0,2.0,1.0,Gd,6.0,1.0,TA,Attchd,Fin,398.0,TA,Y,144.0,20.0,0.0,0.0,0.0,0.0,WD,Normal,178740.0,3187.0,2.0,0.0
466,SC20,RL,85.0,10628.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,7.0,Flat,Plywood,None,0.0,Gd,CBlock,Gd,1277.0,TA,Y,1277.0,0.0,0.0,1277.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,1.0,Po,Attchd,Unf,526.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,167000.0,3080.0,2.0,0.007997741814076026
467,SC70,RL,79.0,9480.0,Pave,Reg,Lvl,Inside,NAmes,Artery,1Fam,2Story,5.0,Gable,MetalSd,Stone,224.0,TA,CBlock,TA,728.0,Ex,Y,888.0,756.0,0.0,1644.0,0.0,0.0,1.0,1.0,3.0,1.0,Gd,7.0,2.0,Gd,Attchd,Unf,312.0,TA,Y,168.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,146500.0,2684.0,1.5,0.008333333333333333
468,SC20,RL,98.0,11428.0,Pave,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8.0,Gable,VinylSd,Stone,248.0,TA,PConc,TA,1626.0,Ex,Y,1634.0,0.0,0.0,1634.0,0.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,1.0,Gd,Attchd,RFn,866.0,TA,Y,0.0,44.0,0.0,0.0,0.0,0.0,WD,Normal,250000.0,4126.0,2.0,0.008575428771438572
469,SC60,RL,76.0,9291.0,Pave,IR1,Lvl,Corner,SawyerW,RRNe,1Fam,2Story,6.0,Gable,HdBoard,BrkFace,120.0,TA,PConc,TA,832.0,Ex,Y,832.0,878.0,0.0,1710.0,0.0,0.0,2.0,1.0,3.0,1.0,Gd,7.0,0.0,No,Attchd,RFn,506.0,TA,Y,144.0,70.0,0.0,0.0,0.0,0.0,WD,Normal,187000.0,3048.0,2.5,0.0081799591002045
470,SC120,RL,0.0,6820.0,Pave,IR1,Lvl,Corner,StoneBr,Norm,TwnhsE,1Story,8.0,Gable,HdBoard,None,0.0,TA,PConc,TA,1488.0,TA,Y,1502.0,0.0,0.0,1502.0,1.0,0.0,1.0,1.0,1.0,1.0,Gd,4.0,0.0,No,Attchd,RFn,528.0,TA,Y,0.0,54.0,0.0,0.0,0.0,0.0,WD,Normal,212000.0,3518.0,2.5,0.0
471,SC60,RL,92.0,11952.0,Pave,Reg,Lvl,Inside,NWAmes,PosA,1Fam,2Story,7.0,Mansard,Plywood,None,0.0,TA,CBlock,TA,808.0,TA,Y,1161.0,808.0,0.0,1969.0,0.0,0.0,2.0,1.0,3.0,1.0,TA,8.0,1.0,Gd,Attchd,RFn,534.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,190000.0,3311.0,2.5,0.007697456492637216
472,SC180,RM,35.0,3675.0,Pave,Reg,Lvl,Inside,Edwards,Norm,TwnhsE,SLvl,6.0,Gable,VinylSd,BrkFace,80.0,TA,PConc,TA,547.0,Ex,Y,1072.0,0.0,0.0,1072.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Basment,RFn,525.0,TA,Y,0.0,28.0,0.0,0.0,0.0,0.0,WD,Normal,148000.0,2144.0,2.0,0.009523809523809525
473,SC20,RL,110.0,14977.0,Pave,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8.0,Gable,VinylSd,BrkFace,304.0,TA,PConc,TA,1976.0,Ex,Y,1976.0,0.0,0.0,1976.0,1.0,0.0,2.0,0.0,2.0,1.0,Gd,7.0,1.0,Ex,Attchd,RFn,908.0,TA,Y,250.0,63.0,0.0,0.0,0.0,0.0,New,Partial,340037.5,4860.0,3.0,0.007344595045736796
474,SC120,RL,41.0,5330.0,Pave,Reg,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8.0,Gable,CmentBd,None,0.0,TA,PConc,TA,1494.0,Ex,Y,1652.0,0.0,0.0,1652.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,0.0,No,Attchd,RFn,499.0,TA,Y,96.0,48.0,0.0,0.0,0.0,0.0,WD,Normal,251000.0,3645.0,3.0,0.007692307692307693
475,SC20,RL,80.0,8480.0,Pave,Reg,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5.0,Hip,HdBoard,None,0.0,TA,CBlock,TA,970.0,TA,Y,970.0,0.0,0.0,970.0,1.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,0.0,No,Detchd,Unf,624.0,TA,Y,0.0,24.0,0.0,0.0,0.0,0.0,WD,Normal,132500.0,2564.0,2.0,0.009433962264150943
476,SC20,RL,75.0,13125.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6.0,Gable,VinylSd,BrkFace,215.0,TA,PConc,TA,1478.0,Ex,Y,1493.0,0.0,0.0,1493.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,1.0,TA,Attchd,Fin,508.0,TA,Y,140.0,39.0,0.0,0.0,0.0,0.0,WD,Normal,208900.0,3479.0,3.0,0.005714285714285714
477,SC60,RL,105.0,13693.0,Pave,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,9.0,Hip,VinylSd,BrkFace,410.625,TA,PConc,TA,2052.0,Ex,Y,2069.0,574.0,0.0,2643.0,0.0,0.0,2.0,1.0,3.0,1.0,Ex,9.0,1.0,Gd,BuiltIn,Fin,694.0,TA,Y,414.0,84.0,0.0,0.0,0.0,0.0,WD,Normal,340037.5,5389.0,2.5,0.007668151610311838
478,SC20,RL,79.0,10637.0,Pave,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8.0,Hip,VinylSd,Stone,336.0,TA,PConc,TA,1705.0,Ex,Y,1718.0,0.0,0.0,1718.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,7.0,1.0,Gd,Attchd,RFn,826.0,TA,Y,208.0,44.0,0.0,0.0,0.0,0.0,WD,Normal,297000.0,4249.0,3.0,0.00742690608254207
479,SC30,RM,50.0,5925.0,Pave,Reg,Bnk,Inside,OldTown,Norm,1Fam,1Story,4.0,Hip,Stucco,BrkCmn,410.625,TA,BrkTil,TA,907.0,TA,Y,1131.0,0.0,0.0,1131.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,7.0,0.0,No,Detchd,Unf,672.0,TA,Y,0.0,72.0,0.0,0.0,0.0,0.0,WD,Alloca,89471.0,2710.0,1.0,0.008438818565400843
480,SC20,RL,98.0,16033.0,Pave,IR1,Lvl,FR2,NridgHt,Norm,1Fam,1Story,9.0,Hip,VinylSd,BrkFace,378.0,TA,PConc,TA,1833.0,Ex,Y,1850.0,0.0,0.0,1850.0,1.0,0.0,2.0,0.0,3.0,1.0,Gd,8.0,1.0,Gd,Attchd,Fin,772.0,TA,Y,420.0,112.0,0.0,0.0,0.0,0.0,WD,Normal,326000.0,4455.0,3.0,0.006112393189047589
481,SC20,RL,72.0,11846.0,Pave,IR1,HLS,Inside,NridgHt,Norm,1Fam,1Story,9.0,Hip,VinylSd,BrkFace,410.625,TA,PConc,TA,1792.0,Ex,Y,1792.0,0.0,0.0,1792.0,1.0,0.0,2.0,0.0,2.0,1.0,Ex,6.0,1.0,Gd,Attchd,Fin,874.0,TA,Y,206.0,49.0,0.0,0.0,0.0,0.0,WD,Normal,340037.5,4458.0,3.0,0.006078001013000169
482,SC70,RM,50.0,2500.0,Pave,Reg,Lvl,Corner,OldTown,Norm,1Fam,2Story,7.0,Gable,Stucco,None,0.0,TA,PConc,TA,910.0,Ex,Y,916.0,910.0,0.0,1826.0,1.0,0.0,1.0,1.0,4.0,1.0,Ex,7.0,1.0,Gd,Attchd,Unf,164.0,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,155000.0,2900.0,2.5,0.02
483,SC120,RM,32.0,4500.0,Pave,Reg,Lvl,FR2,Mitchel,Norm,Twnhs,1Story,6.0,Hip,VinylSd,BrkFace,116.0,TA,PConc,TA,1216.0,Ex,Y,1216.0,0.0,0.0,1216.0,1.0,0.0,2.0,0.0,2.0,1.0,TA,5.0,0.0,No,Attchd,Unf,402.0,TA,Y,0.0,125.0,0.0,0.0,0.0,0.0,WD,Normal,164000.0,2834.0,3.0,0.0071111111111111115
484,SC20,RL,0.0,7758.0,Pave,IR1,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5.0,Gable,Plywood,None,0.0,Gd,CBlock,TA,999.0,Gd,Y,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,Gd,6.0,0.0,No,Detchd,Unf,264.0,TA,Y,0.0,132.0,0.0,0.0,0.0,0.0,WD,Normal,132500.0,2262.0,2.0,0.0
485,SC20,RL,80.0,9600.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Gable,MetalSd,None,0.0,TA,CBlock,TA,1113.0,Gd,Y,1113.0,0.0,0.0,1113.0,0.0,0.0,1.0,0.0,3.0,1.0,Gd,5.0,1.0,Gd,Attchd,Unf,264.0,TA,Y,0.0,80.0,0.0,0.0,0.0,0.0,WD,Normal,147000.0,2490.0,1.0,0.008333333333333333
486,SC20,RL,79.0,10289.0,Pave,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,5.0,Hip,MetalSd,BrkFace,168.0,TA,CBlock,TA,1073.0,TA,Y,1073.0,0.0,0.0,1073.0,1.0,0.0,1.0,1.0,3.0,1.0,TA,6.0,0.0,No,Attchd,RFn,515.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,156000.0,2661.0,2.5,0.007678102828263193
487,SC20,RL,70.0,12243.0,Pave,IR1,Lvl,Inside,NWAmes,Norm,1Fam,1Story,5.0,Gable,Plywood,None,0.0,TA,CBlock,TA,1484.0,Gd,Y,1484.0,0.0,0.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,1.0,TA,Attchd,Unf,487.0,TA,Y,224.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,175000.0,3455.0,2.0,0.005717552887364208
488,SC190,RL,60.0,10800.0,Pave,Reg,Lvl,Corner,OldTown,Norm,2fmCon,1.5Fin,5.0,Gable,Wd Sdng,None,0.0,Fa,CBlock,Fa,954.0,TA,N,1766.0,648.0,0.0,2414.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,10.0,1.0,Gd,Attchd,Unf,520.0,Fa,N,142.0,0.0,0.0,0.0,0.0,0.0,ConLD,Normal,160000.0,3888.0,2.0,0.005555555555555556
489,SC180,RM,21.0,1526.0,Pave,Reg,Lvl,Inside,MeadowV,Norm,Twnhs,SFoyer,4.0,Gable,CmentBd,None,0.0,Gd,CBlock,TA,630.0,TA,Y,630.0,0.0,0.0,630.0,1.0,0.0,1.0,0.0,1.0,1.0,Gd,3.0,0.0,No,Attchd,Unf,286.0,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,WD,Normal,86000.0,1546.0,2.0,0.013761467889908258
